id	GeneSymbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000010361.12	FUZ	154.1865555	-0.224784898	1.022612227	-0.219814405	0.8260157	0.927035475
ENSG00000010379.14	SLC6A13	1.89516121	-3.133657986	1.558031646	-2.011292899	0.044294528	0.195821366
ENSG00000010404.16	IDS	1515.287869	-1.282448996	0.561604654	-2.283544103	0.022398338	0.127403094
ENSG00000010438.15	PRSS3	331.2886672	3.838310206	1.889551651	2.031333837	0.042221141	0.190321922
ENSG00000010539.10	ZNF200	120.990377	-0.479316053	0.340457381	-1.40785919	0.159172769	0.409750652
ENSG00000010610.8	CD4	2.838780041	-0.174446795	1.49468423	-0.116711471	0.9070887	0.961219916
ENSG00000010626.13	LRRC23	54.20637035	-0.1389763	0.672231106	-0.206738871	0.836213798	0.931861911
ENSG00000010671.14	BTK	1.183823821	-2.262686991	1.674505941	-1.351256473	0.17661329	NA
ENSG00000010704.17	HFE	133.830267	0.329369202	0.393669179	0.836664944	0.402780929	0.666951253
ENSG00000010803.15	SCMH1	688.2541619	-0.496402759	0.404092193	-1.228439372	0.219282076	0.483891301
ENSG00000010810.16	FYN	314.2154813	-0.373190986	0.80587636	-0.463087149	0.643301901	0.831382351
ENSG00000010818.7	HIVEP2	563.3284365	0.030846265	0.459657821	0.067107017	0.946496507	0.978230579
ENSG00000010932.14	FMO1	0.400125554	0.31560547	3.037365987	0.10390762	0.91724266	NA
ENSG00000011007.11	ELOA	1364.532777	-0.183945165	0.231752509	-0.793713802	0.427362063	0.68545087
ENSG00000011009.9	LYPLA2	1396.148158	1.227637427	0.506426502	2.42411766	0.015345633	0.099552948
ENSG00000011021.20	CLCN6	335.8347522	-0.489893002	0.487121888	-1.005688747	0.314565318	0.585591156
ENSG00000011028.12	MRC2	2035.950231	-2.086017911	0.760580287	-2.742666286	0.006094258	0.052798122
ENSG00000011052.20	NME1-NME2	181.9705495	-0.062660176	0.496565884	-0.126187035	0.899583874	0.958823756
ENSG00000011083.7	SLC6A7	0.180847103	0.683572527	3.149695035	0.217028163	0.828186397	NA
ENSG00000011105.10	TSPAN9	604.6325767	-0.616320675	0.554471689	-1.111545795	0.266333489	0.536017942
ENSG00000011114.13	BTBD7	561.3858756	-0.199484752	0.329853753	-0.604767266	0.545333646	0.770571638
ENSG00000011132.10	APBA3	303.380965	-0.428901073	0.717213923	-0.598009965	0.549833284	0.773544502
ENSG00000011143.15	MKS1	226.3239362	0.11022798	0.473346086	0.23286974	0.815862556	0.92206299
ENSG00000011198.6	ABHD5	286.7596106	0.713584579	0.698513872	1.021575387	0.306981912	0.578753269
ENSG00000011201.9	ANOS1	89.89605959	-4.847025428	1.614929081	-3.001385933	0.002687537	0.029874176
ENSG00000011243.16	AKAP8L	900.4125989	-0.056723199	0.379466963	-0.149481258	0.881173897	0.95079602
ENSG00000011258.14	MBTD1	119.5266298	-0.38468777	0.635956595	-0.604896267	0.545247924	0.770555969
ENSG00000011260.12	UTP18	534.6355337	-0.439682229	0.346882778	-1.26752395	0.204968006	0.467145374
ENSG00000011275.17	RNF216	1159.286911	-0.871151132	0.420036595	-2.073988651	0.038080365	0.179027761
ENSG00000011295.14	TTC19	642.294682	-0.047581981	0.573638824	-0.082947631	0.933893181	0.972445003
ENSG00000011304.15	PTBP1	8322.378026	0.250013867	0.464018373	0.538801655	0.590023721	0.798550454
ENSG00000011332.18	DPF1	125.3266407	-2.023322703	0.724141981	-2.794096677	0.005204492	0.04729717
ENSG00000011347.8	SYT7	202.0099972	-0.793213655	1.025065079	-0.773817849	0.439038516	0.696097121
ENSG00000011376.8	LARS2	594.0870053	0.195413062	0.335877432	0.581798727	0.560702261	0.779743921
ENSG00000011405.12	PIK3C2A	477.779886	-0.569761356	0.643427287	-0.885510091	0.375881579	0.642302421
ENSG00000011422.10	PLAUR	1008.363581	-0.120052719	0.778221594	-0.154265469	0.877400423	0.949395222
ENSG00000011426.9	ANLN	3251.581129	-1.160204629	0.556546948	-2.084648265	0.03710124	0.176142023
ENSG00000011451.16	WIZ	1507.552351	-0.20668954	0.425179797	-0.486122674	0.626880192	0.822271826
ENSG00000011454.15	RABGAP1	556.8386607	-0.188767765	0.427849825	-0.441200987	0.659067499	0.839837632
ENSG00000011465.15	DCN	285.1951416	-1.824538799	2.364270868	-0.771713099	0.440284371	0.696854235
ENSG00000011478.10	QPCTL	377.1109717	-0.610391575	0.396953291	-1.537691181	0.124124141	0.357718247
ENSG00000011485.13	PPP5C	1990.552564	0.310828624	0.415724301	0.747679707	0.454653374	0.706915216
ENSG00000011523.12	CEP68	253.8273365	-0.346465534	0.438051829	-0.790923609	0.42898857	0.686943532
ENSG00000011566.13	MAP4K3	231.3014933	0.099743622	0.565365736	0.176423181	0.859961494	0.941502554
ENSG00000011590.12	ZBTB32	2.546740347	-0.896963649	1.246890662	-0.719360307	0.471918947	0.718764923
ENSG00000011600.10	TYROBP	0.148255022	-0.377220722	3.14943951	-0.119773922	0.90466224	NA
ENSG00000011638.9	TMEM159	305.1838043	1.157649655	0.5294147	2.186659447	0.028767394	0.149379382
ENSG00000011677.11	GABRA3	68.04684456	-0.850232786	2.678442309	-0.317435542	0.750913142	0.889091619
ENSG00000012048.18	BRCA1	405.2580988	-0.098407851	0.518979974	-0.18961782	0.849608622	0.937178978
ENSG00000012061.14	ERCC1	1245.472182	0.03360978	0.375146061	0.089591184	0.928612091	0.970337152
ENSG00000012124.13	CD22	16.67969442	-1.066532477	0.877006415	-1.216105673	0.22394467	0.489822572
ENSG00000012171.16	SEMA3B	442.8051165	2.845927329	1.00321372	2.836810614	0.004556663	0.042978115
ENSG00000012174.10	MBTPS2	340.8086562	-0.744540696	0.537126543	-1.386155097	0.165699549	0.419040955
ENSG00000012211.11	PRICKLE3	310.8031407	0.962782071	0.709749772	1.356509166	0.174937221	0.430882552
ENSG00000012223.11	LTF	2.684090421	2.554491886	1.652048722	1.546256992	0.122042514	0.354000659
ENSG00000012232.7	EXTL3	1008.536309	0.616761063	0.313445326	1.967683074	0.049104515	0.207725505
ENSG00000012504.12	NR1H4	0	0	NA	NA	NA	NA
ENSG00000012660.12	ELOVL5	1583.694379	-0.504107411	0.278863999	-1.807717786	0.070650435	0.257606988
ENSG00000012779.9	ALOX5	31.18185204	8.363384073	2.657474696	3.147117105	0.001648889	0.020592823
ENSG00000012817.14	KDM5D	0.939349939	-1.761283168	1.960381166	-0.89843914	0.368951478	NA
ENSG00000012822.14	CALCOCO1	670.2078218	1.261996974	0.702892896	1.795432819	0.072584767	0.261663969
ENSG00000012963.12	UBR7	766.4365054	-0.679198002	0.428504243	-1.58504382	0.112956379	0.33656779
ENSG00000012983.10	MAP4K5	549.9069078	-0.915781452	0.515282732	-1.777240719	0.075528643	0.268235748
ENSG00000013016.13	EHD3	258.480167	-1.462525767	1.097959001	-1.332040418	0.182846908	0.441034524
ENSG00000013275.6	PSMC4	2119.133803	0.040510405	0.455118198	0.089010735	0.929073379	0.970662634
ENSG00000013288.7	MAN2B2	749.1126662	0.024950136	0.430857666	0.057908069	0.953821856	0.981137001
ENSG00000013293.5	SLC7A14	8.048118111	-1.545531066	1.060150881	-1.457840666	0.144884466	0.390065938
ENSG00000013297.9	CLDN11	3.997624894	-1.332803833	1.041850265	-1.279266204	0.200803329	0.462471089
ENSG00000013306.14	SLC25A39	3164.555153	0.707624851	0.426371579	1.659643575	0.096986177	0.309622429
ENSG00000013364.17	MVP	2756.021219	0.506823565	0.693562296	0.730754207	0.464929299	0.7131985
ENSG00000013374.14	NUB1	802.9831697	-0.53599125	0.451774405	-1.186413494	0.235459045	0.502402854
ENSG00000013375.14	PGM3	502.0496216	-0.423022669	0.68743269	-0.615365948	0.538313074	0.765606759
ENSG00000013392.7	RWDD2A	36.31576195	-0.467799525	0.543087111	-0.861371068	0.389033706	0.654544053
ENSG00000013441.14	CLK1	321.9510865	0.297525496	0.575347917	0.517122749	0.605070474	0.807633773
ENSG00000013503.8	POLR3B	243.4479824	-0.098387608	0.380484418	-0.258585116	0.795955368	0.912877987
ENSG00000013523.8	ANGEL1	425.8635839	0.166988854	0.691983676	0.241319066	0.809307835	0.918773988
ENSG00000013561.16	RNF14	599.9398713	-0.1528779	0.349740778	-0.437117744	0.662025959	0.84137722
ENSG00000013563.12	DNASE1L1	609.9417673	0.32149962	0.493949497	0.650875489	0.515126865	0.749971961
ENSG00000013573.15	DDX11	1322.353517	-0.34755272	0.417388723	-0.832683541	0.405023229	0.668862854
ENSG00000013583.7	HEBP1	476.6353937	-0.104778984	0.418353238	-0.250455775	0.802234902	0.915875137
ENSG00000013588.5	GPRC5A	4378.649304	3.460100922	0.808774627	4.278201625	1.88E-05	0.000523289
ENSG00000013619.12	MAMLD1	361.08126	-1.574639287	0.746333409	-2.109833579	0.034872693	0.168953518
ENSG00000013725.13	CD6	1.133596868	-2.007832231	2.140637886	-0.937959775	0.348265082	NA
ENSG00000013810.17	TACC3	1582.727898	-0.060788031	0.460109887	-0.132116332	0.894892278	0.956379851
ENSG00000014123.9	UFL1	246.7833998	0.112971489	0.488088941	0.231456769	0.816959967	0.922873477
ENSG00000014138.7	POLA2	696.121866	-0.512949505	0.573617418	-0.894236279	0.371195485	0.638063181
ENSG00000014164.6	ZC3H3	812.1824608	0.493279469	0.546353998	0.902856886	0.366601855	0.633723308
ENSG00000014216.14	CAPN1	5131.823273	2.482369017	0.306621584	8.095871727	5.69E-16	1.36E-13
ENSG00000014257.14	ACPP	9.381599221	4.857985608	1.450374536	3.349469731	0.000809664	0.011932689
ENSG00000014641.16	MDH1	1426.209682	0.138854053	0.403525326	0.344102449	0.730769241	0.877663583
ENSG00000014824.12	SLC30A9	682.1668935	-0.089049564	0.436380664	-0.204063955	0.838303522	0.932634058
ENSG00000014914.18	MTMR11	418.0192956	-1.128704699	0.695904563	-1.621924555	0.104819503	0.323400302
ENSG00000014919.11	COX15	508.4436172	0.070802636	0.329276489	0.215024875	0.829747925	0.928878731
ENSG00000015133.17	CCDC88C	347.7801269	1.183094812	0.726782618	1.627852375	0.103556192	0.321096103
ENSG00000015153.13	YAF2	98.64147487	0.231609373	0.411703771	0.562563155	0.573732387	0.788008997
ENSG00000015171.17	ZMYND11	726.182423	-0.843437113	0.442467379	-1.906213096	0.056622564	0.226478744
ENSG00000015285.9	WAS	4.009128468	-0.653856794	1.289702472	-0.506982663	0.612166983	0.812163546
ENSG00000015413.8	DPEP1	0.438994427	0.199942714	2.923480294	0.068392017	0.945473576	NA
ENSG00000015475.17	BID	520.6437882	0.305253456	0.716142934	0.426246552	0.669928199	0.845693169
ENSG00000015479.16	MATR3	2242.979239	-0.766758054	0.558990975	-1.371682348	0.170162346	0.423522347
ENSG00000015520.13	NPC1L1	2.064805945	-2.265013099	1.23509763	-1.833873732	0.06667274	0.249104852
ENSG00000015532.8	XYLT2	628.4323796	0.513336882	0.371376965	1.382252888	0.166894066	0.420110478
ENSG00000015568.11	RGPD5	68.03204278	1.935665569	0.877950303	2.204755285	0.027471271	0.144827777
ENSG00000015592.15	STMN4	0.43780301	-1.772860065	3.099562434	-0.571971077	0.567341569	NA
ENSG00000015676.16	NUDCD3	1770.576118	0.197228835	0.436905267	0.451422424	0.651685125	0.835902264
ENSG00000016082.13	ISL1	17.94335702	3.321509742	1.303887399	2.547390016	0.010853206	0.079087713
ENSG00000016391.9	CHDH	63.05324678	-1.379589655	1.070849731	-1.288313024	0.197637021	0.458902163
ENSG00000016402.11	IL20RA	21.09006989	5.810402051	1.398092272	4.155950339	3.24E-05	0.000837514
ENSG00000016490.14	CLCA1	0	0	NA	NA	NA	NA
ENSG00000016602.9	CLCA4	8.570522499	6.005131363	1.789324902	3.356087739	NA	NA
ENSG00000016864.15	GLT8D1	439.8957317	-0.032898557	0.545056187	-0.060358102	0.951870428	0.980258674
ENSG00000017260.18	ATP2C1	1363.130674	-0.142869121	0.562169781	-0.254138742	0.799388374	0.914630324
ENSG00000017427.14	IGF1	0.635469789	-2.403209615	3.077884945	-0.780799042	0.434920698	NA
ENSG00000017483.13	SLC38A5	54.06012716	-3.990862798	1.486682334	-2.68440857	NA	NA
ENSG00000017797.10	RALBP1	1572.759217	-0.013861046	0.32116034	-0.043159269	0.965574573	0.9859739
ENSG00000018189.11	RUFY3	131.6802309	-0.329895992	0.53035127	-0.622033001	0.533920168	0.762822068
ENSG00000018236.13	CNTN1	8.823413898	3.513576859	1.464523138	2.399126902	0.016434218	0.104136309
ENSG00000018280.15	SLC11A1	6.129315961	0.050395285	0.811616354	0.062092496	0.950489173	0.979760982
ENSG00000018408.13	WWTR1	1578.353371	-1.695318579	0.468974202	-3.614950618	0.000300405	0.005417476
ENSG00000018510.11	AGPS	673.12906	-0.626126058	0.380752802	-1.644442415	0.10008485	0.314413128
ENSG00000018607.6	ZNF806	0	0	NA	NA	NA	NA
ENSG00000018610.12	CXorf56	356.1561483	-1.099458162	0.417271647	-2.634873873	0.008416855	0.066812857
ENSG00000018625.13	ATP1A2	2.76888674	-0.696509208	1.47125908	-0.473410304	0.63592048	0.82673024
ENSG00000018699.10	TTC27	313.3331788	0.194747619	0.434725475	0.44797839	0.654168792	0.837352228
ENSG00000018869.15	ZNF582	12.53793004	-0.865847065	1.484428184	-0.583286598	0.559700383	0.779077013
ENSG00000019102.10	VSIG2	0.914833346	-1.052055659	2.312265334	-0.454989159	0.649117038	NA
ENSG00000019144.15	PHLDB1	1132.733124	0.450944421	0.450494167	1.000999466	0.316827066	0.587518618
ENSG00000019169.10	MARCO	13.53690661	7.153664126	1.535159796	4.659882407	3.16E-06	0.000109982
ENSG00000019186.8	CYP24A1	36.14636279	-2.700789249	1.433326839	-1.884280106	0.059527097	0.233027384
ENSG00000019485.11	PRDM11	135.9425895	-0.356884965	0.574449027	-0.62126481	0.534425404	0.762960596
ENSG00000019505.6	SYT13	0.341146799	-1.517698835	3.071214908	-0.494168881	0.621186915	NA
ENSG00000019549.7	SNAI2	1023.387652	1.039155472	0.526715999	1.972895212	0.048507502	0.206342232
ENSG00000019582.13	CD74	24.6687415	0.281169686	1.366770798	0.205718242	0.837011008	0.93208984
ENSG00000019991.14	HGF	0.885028727	-2.096082973	3.071077384	-0.682523659	0.494907888	NA
ENSG00000019995.6	ZRANB1	328.7021424	-0.943157805	0.526113738	-1.792688039	0.07302282	0.262655208
ENSG00000020129.14	NCDN	1425.822068	-0.866324048	0.661977828	-1.30869043	0.190639235	0.450507597
ENSG00000020181.16	ADGRA2	133.7637711	-6.035623948	0.89852924	-6.717225971	1.85E-11	1.92E-09
ENSG00000020219.9	CCT8L1P	0.444671671	-0.978121881	3.108195338	-0.314691252	0.752996087	NA
ENSG00000020256.18	ZFP64	554.2802317	0.601792478	0.397118567	1.515397484	0.129671774	0.366934008
ENSG00000020426.9	MNAT1	234.9376799	-0.285552168	0.352394369	-0.810319894	0.417756344	0.677846959
ENSG00000020577.12	SAMD4A	851.9243456	-0.452576242	0.547802039	-0.8261675	0.408709081	0.671792078
ENSG00000020633.17	RUNX3	204.3872493	-5.934790472	1.748201806	-3.394797129	0.000686795	0.01047495
ENSG00000020922.11	MRE11	350.2923206	-0.839882026	0.62049718	-1.353563003	0.175875837	0.431950705
ENSG00000021300.12	PLEKHB1	12.32245127	-3.901138321	1.214907363	-3.211058259	0.001322471	0.017464341
ENSG00000021355.11	SERPINB1	460.2913149	2.660580092	1.395397688	1.906682313	0.056561739	0.226373517
ENSG00000021461.15	CYP3A43	0.561723585	1.060533222	2.847495295	0.37244424	0.70956212	NA
ENSG00000021488.11	SLC7A9	3.717932537	-3.634119065	1.794648043	-2.024975916	0.042869837	0.192133041
ENSG00000021574.10	SPAST	155.4087668	-0.576635966	0.354315475	-1.627464806	0.103638417	0.321115884
ENSG00000021645.16	NRXN3	36.35119408	-1.328066296	1.827521964	-0.72670333	0.467407713	0.714746845
ENSG00000021762.18	OSBPL5	774.3512525	2.844509924	0.56704096	5.016409968	5.26E-07	2.23E-05
ENSG00000021776.9	AQR	589.4297587	-0.038411238	0.445347452	-0.086250046	0.931267648	0.971416635
ENSG00000021826.13	CPS1	247.7845037	-0.06631921	0.839762022	-0.078973814	0.937053451	0.973862939
ENSG00000021852.11	C8B	0	0	NA	NA	NA	NA
ENSG00000022267.15	FHL1	773.9813177	-3.83837102	1.12557449	-3.410143936	0.000649286	0.010027239
ENSG00000022277.11	RTFDC1	1494.136831	-0.096281872	0.290010766	-0.33199413	0.739893691	0.882628642
ENSG00000022355.13	GABRA1	0	0	NA	NA	NA	NA
ENSG00000022556.14	NLRP2	102.3130118	-3.821197594	2.580498183	-1.480798405	0.138660302	0.380867027
ENSG00000022567.8	SLC45A4	344.7572096	-0.920701586	0.676510096	-1.360957644	0.173527075	0.429403778
ENSG00000022840.14	RNF10	1551.921672	0.361995165	0.371601922	0.97414772	0.329983199	0.600038765
ENSG00000022976.14	ZNF839	195.1735181	-0.27853866	0.495834752	-0.561757035	0.574281569	0.788062242
ENSG00000023041.10	ZDHHC6	317.0638653	0.468001943	0.420015808	1.114248404	0.265172635	0.535099671
ENSG00000023171.13	GRAMD1B	21.61279961	-0.94998515	1.805576761	-0.526139442	0.598791326	0.803904424
ENSG00000023191.15	RNH1	4192.249187	-0.263511973	0.672059531	-0.392096178	0.694987151	0.858803681
ENSG00000023228.12	NDUFS1	1310.858128	-0.140337735	0.452517705	-0.310126507	0.756464756	0.892613894
ENSG00000023287.11	RB1CC1	481.6134867	-0.491403252	0.4521821	-1.086737516	0.277152829	0.547598103
ENSG00000023318.7	ERP44	533.1669549	-0.13940528	0.477351192	-0.292039241	0.770256621	0.898807842
ENSG00000023330.13	ALAS1	948.4106831	-0.541575727	0.41742638	-1.297416151	0.194488038	0.455216768
ENSG00000023445.12	BIRC3	308.302243	2.701250303	0.857750604	3.149225764	0.001637037	0.020488993
ENSG00000023516.8	AKAP11	587.1041119	-1.020313799	0.564860727	-1.806310389	0.07086987	0.25807231
ENSG00000023572.7	GLRX2	111.8344241	-0.352907586	0.553550208	-0.637534917	0.523776473	0.755978255
ENSG00000023608.4	SNAPC1	277.2261366	-1.834707021	0.546526024	-3.357035056	0.000787831	0.011698551
ENSG00000023697.11	DERA	421.2955477	0.995257109	0.538182063	1.849294463	0.064415305	0.244367158
ENSG00000023734.9	STRAP	2111.53305	0.256747744	0.320887013	0.80011884	0.423641947	0.682538102
ENSG00000023839.9	ABCC2	279.1567044	4.278136282	0.821132005	5.210046934	1.89E-07	8.80E-06
ENSG00000023892.10	DEF6	284.1154467	0.85313061	0.902206195	0.945604912	0.344350138	0.614970586
ENSG00000023902.12	PLEKHO1	181.6561024	-1.244335019	0.643378394	-1.934064045	0.053105254	0.217359241
ENSG00000023909.8	GCLM	871.2193986	-1.46298362	0.732507259	-1.99722747	0.045800478	0.199011574
ENSG00000024048.9	UBR2	470.2743656	-0.38592691	0.498055708	-0.774866955	0.438418281	0.695587771
ENSG00000024422.10	EHD2	4485.084381	0.283130694	0.648978029	0.436271617	0.662639672	0.841939655
ENSG00000024526.15	DEPDC1	501.1490396	-1.545303004	0.623143414	-2.479851296	0.013143719	0.090011369
ENSG00000024862.15	CCDC28A	81.91287596	-0.015491119	0.498983795	-0.031045334	0.975233386	0.989822897
ENSG00000025039.13	RRAGD	39.52453543	-0.545061951	0.848087226	-0.642695627	0.520421619	0.753569674
ENSG00000025156.11	HSF2	163.8301882	-1.502130976	0.53302988	-2.81809901	0.004830891	0.044855017
ENSG00000025293.14	PHF20	1037.728099	-0.017100109	0.32422531	-0.052741436	0.957937923	0.982711749
ENSG00000025423.10	HSD17B6	21.46613939	-0.671551775	0.739296382	-0.908366106	0.363684827	0.632222917
ENSG00000025434.17	NR1H3	113.617982	0.926837529	0.750222363	1.235417091	0.216675315	0.480672773
ENSG00000025708.11	TYMP	374.6829776	3.198490436	1.17707753	2.717315005	0.006581394	0.055766115
ENSG00000025770.17	NCAPH2	1028.715401	-0.98948425	0.447026389	-2.213480621	0.026864528	0.142931202
ENSG00000025772.7	TOMM34	1415.173197	-0.463295885	0.347770145	-1.332189929	0.182797785	0.441034524
ENSG00000025796.12	SEC63	928.4883345	-1.052517524	0.510417217	-2.062072928	0.039200793	0.18177601
ENSG00000025800.12	KPNA6	2024.328195	-0.144033634	0.212616794	-0.677433003	0.498131265	0.738173731
ENSG00000026025.12	VIM	38348.18125	-1.893703562	1.097912143	-1.724822494	0.084559467	0.286500345
ENSG00000026036.19	RTEL1-TNFRSF6B	375.9193348	-0.090654892	0.623783209	-0.145330766	0.884449725	0.952091225
ENSG00000026103.18	FAS	290.011031	1.454785903	0.616585668	2.359422182	0.018303419	0.112678277
ENSG00000026297.14	RNASET2	142.2281701	0.541804367	0.514503394	1.053062767	0.292312226	0.564544526
ENSG00000026508.15	CD44	9273.727235	0.04265863	0.53001063	0.080486366	0.935850439	0.973401215
ENSG00000026559.12	KCNG1	572.7799578	-0.417196834	1.347286816	-0.30965703	0.756821783	0.892713944
ENSG00000026652.12	AGPAT4	208.0771078	-0.870844654	0.606389215	-1.436115012	0.150969617	0.399241698
ENSG00000026751.15	SLAMF7	63.94025426	0.090462473	1.723862016	0.052476632	0.958148914	0.982838828
ENSG00000026950.15	BTN3A1	104.7067417	-0.734693939	0.672678536	-1.092191738	0.274748833	0.545390343
ENSG00000027001.8	MIPEP	354.4840156	1.086524961	0.512629848	2.119511703	0.034047246	0.166512443
ENSG00000027075.12	PRKCH	125.6879638	2.6984558	0.470789506	5.731767096	9.94E-09	6.27E-07
ENSG00000027644.4	INSRR	0.218673184	-0.950576861	3.135329694	-0.303182425	0.761750842	NA
ENSG00000027697.11	IFNGR1	622.5691068	0.741796162	0.656588301	1.129773651	0.258571614	0.528231388
ENSG00000027847.12	B4GALT7	581.8178535	-0.027497739	0.564309553	-0.048728112	0.961135972	0.984074578
ENSG00000027869.10	SH2D2A	106.9491237	6.014690543	1.442513264	4.169591154	3.05E-05	0.000795662
ENSG00000028116.15	VRK2	227.6234202	0.362427203	0.492087004	0.736510413	0.461420133	0.710424776
